"","ID","Temperature","Quadratic.points","Cubic.points","Briere.points"
"16651",321,5.812784,0.45402715651257,0.252701914968084,0.0836594582009842
"16652",321,7.812784,0.413957466446818,0.281222353096585,0.126840858878124
"16653",321,9.812784,0.390373417788583,0.309693678946156,0.177232457479001
"16654",321,11.812784,0.383275010537867,0.340239961040148,0.23473475205645
"16655",321,13.812784,0.392662244694668,0.374985267901914,0.299247362848075
"16656",321,15.812784,0.418535120258988,0.416053668054807,0.37066901298096
"16657",321,17.812784,0.460893637230825,0.465569230022178,0.448897508537637
"16658",321,19.812784,0.519737795610181,0.52565602232738,0.533829717955489
"16659",321,21.812784,0.595067595397054,0.598438113493765,0.625361550730292
"16660",321,23.812784,0.686883036591446,0.686039572044686,0.723387935393004
"16661",321,25.812784,0.795184119193356,0.790584466503494,0.827802796727217
"16662",321,27.812784,0.919970843202783,0.914196865393543,0.938499032192887
"16663",321,29.812784,1.06124320861973,1.05900083723818,1.05536848752003
"16664",321,31.812784,1.21900121544419,1.22712045056077,1.17830193143407
"16665",321,33.812784,1.39324486367617,1.42067977388465,1.3071890294722
"16666",321,35.812784,1.58397415331567,1.64180287573318,1.44191831684806
"16667",321,37.812784,1.79118908436269,1.89261382462972,1.58237717031919
"16668",321,39.812784,2.01488965681723,2.1752366890976,1.72845177900934
"16669",321,41.812784,2.25507587067928,2.4917955376602,1.88002711413477
"16670",321,43.812784,2.51174772594885,2.84441443884085,2.03698689758058
"16671",321,45.812784,2.78490522262594,3.23521746116291,2.19921356926982
"16672",321,47.812784,3.07454836071055,3.66632867314974,2.36658825326489
"16673",321,49.812784,3.38067714020267,4.13987214332468,2.53899072253653
"16674",321,51.812784,3.70329156110232,4.65797194021108,2.71629936233215
"16675",321,53.812784,4.04239162340948,5.22275213233231,2.89839113207049
"16676",321,55.812784,4.39797732712416,5.83633678821171,3.08514152568525
"16677",321,57.812784,4.77004867224636,6.50084997637264,3.2764245303353
"16678",321,59.812784,5.15860565877607,7.21841576533844,3.47211258339329
"16679",321,61.812784,5.5636482867133,7.99115822363247,3.67207652761938
"16680",321,63.812784,5.98517655605805,8.82120141977808,3.87618556441971
"16681",321,65.812784,6.42319046681032,9.71066942229862,4.08430720508325
"16682",321,67.812784,6.87769001897011,10.6616862997175,4.29630721988272
"16683",321,69.812784,7.34867521253741,11.6763761205579,4.51204958491771
"16684",321,71.812784,7.83614604751224,12.7568629533434,4.73139642656958
"16685",321,73.812784,8.34010252389458,13.9052708665972,4.95420796342816
"16686",321,75.812784,8.86054464168444,15.1237239288427,5.1803424455406
"16687",321,77.812784,9.39747240088182,16.4143462086032,5.40965609082151
"16688",321,79.812784,9.95088580148671,17.7792617744022,5.64200301845178
"16689",321,81.812784,10.5207848434991,19.2205946947629,5.87723517908063
"16690",321,83.812784,11.1071695269191,20.7404690382087,6.11520228163133
"16691",321,85.812784,11.7100398517465,22.3410088732629,6.35575171649572
"16692",321,87.812784,12.3293958179815,24.024338268449,6.59872847488606
